S. No,Description,Average Price,% Change,Cities,Value,Month
17,Pulse Masoor (Washed) 1 Kg,153.64,-1.09,Bannu,150.7,01-01-2021
17,Pulse Masoor (Washed) 1 Kg,153.64,-1.09,Quetta,163.69,01-01-2021
17,Pulse Masoor (Washed) 1 Kg,153.64,-1.09,Khuz-dar,146.59,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Islam-abad,255.59,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Rawal-pindi,241.4,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Gujran-wala,220.82,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Sialkot,208.64,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Lahore,227.18,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Faisal-abad,227.88,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Sar-godha,220,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Multan,227.95,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Baha-walpur,226.47,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Karachi,244.21,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Hyder-abad,233.47,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Sukkur,243.29,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Larkana,238.27,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Pesha-war,200,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Bannu,204.61,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Quetta,267.36,01-01-2021
18,Pulse Moong (Washed) 1 Kg,230.75,2.2,Khuz-dar,246.62,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Islam-abad,263.93,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Rawal-pindi,255.45,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Gujran-wala,255.78,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Sialkot,253.22,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Lahore,247.51,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Faisal-abad,265.76,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Sar-godha,260,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Multan,233.12,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Baha-walpur,253.29,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Karachi,245.32,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Hyder-abad,233.89,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Sukkur,240,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Larkana,262.78,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Pesha-war,235.74,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Bannu,237.91,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Quetta,273.71,01-01-2021
19,Pulse Mash (Washed) 1 Kg,250.15,1.88,Khuz-dar,240,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Islam-abad,170.24,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Rawal-pindi,153.6,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Gujran-wala,131.61,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Sialkot,124.08,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Lahore,124.11,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Faisal-abad,140,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Sar-godha,121.61,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Multan,130.08,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Baha-walpur,150,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Karachi,157.25,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Hyder-abad,141.62,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Sukkur,140,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Larkana,127.43,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Pesha-war,149.75,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Bannu,129.74,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Quetta,169.88,01-01-2021
20,Pulse Gram 1 Kg,141.05,0.77,Khuz-dar,150,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Islam-abad,57.8,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Rawal-pindi,52.79,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Gujran-wala,43.09,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Sialkot,42.3,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Lahore,41.65,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Faisal-abad,42.69,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Sar-godha,40,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Multan,38.97,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Baha-walpur,40,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Karachi,39.05,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Hyder-abad,31.47,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Sukkur,30,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Larkana,29.79,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Pesha-war,46.71,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Bannu,42.29,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Quetta,47.19,01-01-2021
21,Potatoes 1 Kg,40.92,-28.42,Khuz-dar,40,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Islam-abad,57.54,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Rawal-pindi,52.46,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Gujran-wala,43.9,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Sialkot,42.3,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Lahore,39.98,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Faisal-abad,40,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Sar-godha,35,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Multan,39.32,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Baha-walpur,40,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Karachi,39.3,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Hyder-abad,32.04,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Sukkur,30,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Larkana,36.4,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Pesha-war,45.56,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Bannu,40,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Quetta,45.96,01-01-2021
22,Onions 1 Kg,40.55,-23.2,Khuz-dar,38.13,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Islam-abad,88.53,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Rawal-pindi,79.25,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Gujran-wala,79.07,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Sialkot,73.86,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Lahore,70.01,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Faisal-abad,70.99,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Sar-godha,57.85,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Multan,65.19,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Baha-walpur,70.58,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Karachi,53.75,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Hyder-abad,49.04,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Sukkur,49.14,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Larkana,59.11,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Pesha-war,64.78,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Bannu,54.66,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Quetta,60.73,01-01-2021
23,Tomatoes 1 Kg,65.42,-35.41,Khuz-dar,82.51,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Islam-abad,95.33,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Rawal-pindi,94.07,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Gujran-wala,92.81,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Sialkot,91.97,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Lahore,93.41,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Faisal-abad,90.16,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Sar-godha,88.74,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Multan,89.68,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Baha-walpur,92.05,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Karachi,90.81,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Hyder-abad,89.29,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Sukkur,88.15,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Larkana,90,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Pesha-war,93.22,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Bannu,87.47,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Quetta,95.03,01-01-2021
24,Sugar Refined 1 Kg,91.25,9.65,Khuz-dar,89.5,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Islam-abad,142.44,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Rawal-pindi,142.93,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Gujran-wala,124.78,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Sialkot,140,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Lahore,124.66,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Faisal-abad,133.25,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Sar-godha,120,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Multan,108.84,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Baha-walpur,120,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Karachi,133.35,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Hyder-abad,131.29,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Sukkur,120,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Larkana,100,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Pesha-war,135.46,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Bannu,119,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Quetta,149.78,01-01-2021
25,Gur (Average Quality) 1 Kg,127.78,1.87,Khuz-dar,137.43,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Islam-abad,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Rawal-pindi,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Gujran-wala,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Sialkot,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Lahore,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Faisal-abad,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Sar-godha,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Multan,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Baha-walpur,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Karachi,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Hyder-abad,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Sukkur,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Larkana,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Pesha-war,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Bannu,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Quetta,30,01-01-2021
26,Salt Powdered (NATIONAL/SHAN) 80 0Each,30,0,Khuz-dar,30,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Islam-abad,380,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Rawal-pindi,380,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Gujran-wala,352.07,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Sialkot,302.21,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Lahore,302.21,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Faisal-abad,302.21,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Sar-godha,280,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Multan,302.21,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Baha-walpur,352.07,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Karachi,380,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Hyder-abad,302.21,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Sukkur,280,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Larkana,280,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Pesha-war,280,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Bannu,280,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Quetta,280,01-01-2021
27,Chilies Powder NATIONAL 200 gm Pa Each,310.47,10.88,Khuz-dar,280,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Islam-abad,273.65,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Rawal-pindi,236.98,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Gujran-wala,200,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Sialkot,209.76,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Lahore,262.29,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Faisal-abad,214.6,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Sar-godha,213.16,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Multan,216.61,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Baha-walpur,229.31,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Karachi,364.62,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Hyder-abad,383.17,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Sukkur,203.2,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Larkana,198.25,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Pesha-war,226.05,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Bannu,221.92,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Quetta,289.89,01-01-2021
28,Garlic (Lehsun) 1 Kg,243.44,0.85,Khuz-dar,279.15,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Islam-abad,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Rawal-pindi,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Gujran-wala,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Sialkot,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Lahore,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Faisal-abad,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Sar-godha,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Multan,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Baha-walpur,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Karachi,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Hyder-abad,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Sukkur,227.49,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Larkana,242,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Pesha-war,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Bannu,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Quetta,230,01-01-2021
29,Tea Lipton Yellow Label 190 gm Pack eEach,230.54,0,Khuz-dar,230,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Islam-abad,154.92,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Rawal-pindi,139.5,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Gujran-wala,186.43,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Sialkot,160,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Lahore,130.92,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Faisal-abad,200,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Sar-godha,140,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Multan,115.24,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Baha-walpur,173.07,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Karachi,138.95,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Hyder-abad,122.36,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Sukkur,144.91,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Larkana,165.1,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Pesha-war,146.59,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Bannu,110,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Quetta,174.95,01-01-2021
30,Cooked Beef at Average Hotel Per Plate,150.67,0.92,Khuz-dar,196.61,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Islam-abad,103.98,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Rawal-pindi,92.91,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Gujran-wala,66.04,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Sialkot,60,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Lahore,80,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Faisal-abad,73.19,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Sar-godha,70,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Multan,61.04,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Baha-walpur,80,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Karachi,79.92,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Hyder-abad,71.58,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Sukkur,80,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Larkana,67.82,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Pesha-war,73.19,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Bannu,60,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Quetta,94.91,01-01-2021
31,Cooked Daal at Average Hotel Per Plate,75.76,0.24,Khuz-dar,90,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Islam-abad,30,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Rawal-pindi,29.28,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Gujran-wala,30,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Sialkot,25,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Lahore,26.8,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Faisal-abad,30,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Sar-godha,30,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Multan,27.11,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Baha-walpur,28.23,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Karachi,30,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Hyder-abad,35,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Sukkur,30,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Larkana,31.58,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Pesha-war,22.44,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Bannu,21.54,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Quetta,30,01-01-2021
32,Tea Prepared Ordinary Per Cup,28.46,0.28,Khuz-dar,30,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Islam-abad,80,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Rawal-pindi,80,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Gujran-wala,80,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Sialkot,80,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Lahore,80,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Faisal-abad,80,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Sar-godha,80,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Multan,80,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Baha-walpur,80,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Karachi,89.68,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Hyder-abad,80,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Sukkur,80,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Larkana,90,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Pesha-war,90,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Bannu,90,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Quetta,90,01-01-2021
33,Cigarettes Capstan 20'S Packet Each,83.38,0,Khuz-dar,90,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Islam-abad,355.44,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Rawal-pindi,348.71,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Gujran-wala,220,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Sialkot,250,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Lahore,293.3,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Faisal-abad,315.82,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Sar-godha,400,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Multan,394,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Baha-walpur,388.87,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Karachi,300,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Hyder-abad,350,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Sukkur,375,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Larkana,350,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Pesha-war,450,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Bannu,453.31,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Quetta,548.48,01-01-2021
34,"Long Cloth 57"" Gul Ahmed/Al Karam 1 mtr",353.37,0.9,Khuz-dar,350,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Islam-abad,360.36,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Rawal-pindi,344.49,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Gujran-wala,225,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Sialkot,270,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Lahore,163.27,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Faisal-abad,133.25,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Sar-godha,220,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Multan,250,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Baha-walpur,311.79,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Karachi,257,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Hyder-abad,173.27,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Sukkur,173.21,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Larkana,224.07,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Pesha-war,427.71,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Bannu,275,01-01-2021
35,Shirting (Average Quality) 1 mtr,233.97,1.57,Quetta,164.95,01-01-2021
